CLAVE_CASILLA|ID_ENTIDAD|ENTIDAD|ID_DISTRITO_FEDERAL|DISTRITO_FEDERAL|ID_DISTRITO_LOCAL|DISTRITO_LOCAL|ID_MUNICIPIO|MUNICIPIO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|LISTA_NOMINAL
'161962C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1962|=01|C|=00|501
'161962C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1962|=02|C|=00|500
'161963B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1963|=01|B|=00|576
'161963C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1963|=01|C|=00|576
'161963C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1963|=02|C|=00|575
'161964B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1964|=01|B|=00|705
'161965B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1965|=01|B|=00|595
'161965C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1965|=01|C|=00|595
'161965C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1965|=02|C|=00|594
'161965C0300'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1965|=03|C|=00|594
'161966B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1966|=01|B|=00|565
'161966C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1966|=01|C|=00|564
'161966E0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1966|=01|E|=00|524
'161966E0101'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1966|=01|E|=01|524
'161967B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1967|=01|B|=00|690
'161967C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1967|=01|C|=00|690
'161967C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1967|=02|C|=00|690
'161967C0300'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1967|=03|C|=00|689
'161967C0400'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1967|=04|C|=00|689
'161968B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1968|=01|B|=00|443
'161968C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1968|=01|C|=00|443
'161969B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1969|=01|B|=00|723
'161969C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1969|=01|C|=00|722
'161970B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1970|=01|B|=00|540
'161970C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1970|=01|C|=00|539
'161970C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1970|=02|C|=00|539
'161971B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1971|=01|B|=00|682
'161971C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1971|=01|C|=00|682
'161971E0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1971|=01|E|=00|414
'161971C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1971|=02|C|=00|682
'161971C0300'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1971|=03|C|=00|682
'161972B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1972|=01|B|=00|515
'161972C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1972|=01|C|=00|514
'161972C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1972|=02|C|=00|514
'161973B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1973|=01|B|=00|467
'161973C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1973|=01|C|=00|467
'161973E0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1973|=01|E|=00|750
'161973E0101'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1973|=01|E|=01|749
'161974B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1974|=01|B|=00|627
'161974C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1974|=01|C|=00|627
'161974C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1974|=02|C|=00|626
'161974C0300'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1974|=03|C|=00|626
'161975B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1975|=01|B|=00|650
'161975C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1975|=01|C|=00|649
'161975C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1975|=02|C|=00|649
'161978B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1978|=01|B|=00|531
'161978C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1978|=01|C|=00|530
'161978E0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1978|=01|E|=00|599
'161978E0101'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=1978|=01|E|=01|598
'162160B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2160|=01|B|=00|541
'162161B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2161|=01|B|=00|456
'162161C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2161|=01|C|=00|455
'162162B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2162|=01|B|=00|232
'162163B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2163|=01|B|=00|230
'162164B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2164|=01|B|=00|253
'162165B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2165|=01|B|=00|119
'162166B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2166|=01|B|=00|429
'162166C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2166|=01|C|=00|428
'162167B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2167|=01|B|=00|275
'162168B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2168|=01|B|=00|477
'162168C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2168|=01|C|=00|477
'162169B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2169|=01|B|=00|647
'162169C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2169|=01|C|=00|647
'162170B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2170|=01|B|=00|411
'162170C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2170|=01|C|=00|411
'162171B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2171|=01|B|=00|576
'162172B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2172|=01|B|=00|403
'162173B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2173|=01|B|=00|323
'162174B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=018|HUETAMO DE NUÑEZ|=102|TZITZIO|=2174|=01|B|=00|112
'162538B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2538|=01|B|=00|571
'162538C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2538|=01|C|=00|570
'162538C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2538|=02|C|=00|570
'162539B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2539|=01|B|=00|562
'162539C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2539|=01|C|=00|562
'162540B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2540|=01|B|=00|546
'162540C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2540|=01|C|=00|546
'162540C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2540|=02|C|=00|546
'162541B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2541|=01|B|=00|518
'162541C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2541|=01|C|=00|518
'162542B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2542|=01|B|=00|538
'162542C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2542|=01|C|=00|538
'162542C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2542|=02|C|=00|538
'162543B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2543|=01|B|=00|624
'162543C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2543|=01|C|=00|624
'162544B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2544|=01|B|=00|618
'162544C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2544|=01|C|=00|618
'162544S0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2544|=01|S|=00|1000
'162545B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2545|=01|B|=00|729
'162545C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2545|=01|C|=00|729
'162545C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2545|=02|C|=00|729
'162546B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2546|=01|B|=00|649
'162546C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2546|=01|C|=00|648
'162546C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2546|=02|C|=00|648
'162547B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2547|=01|B|=00|550
'162547C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2547|=01|C|=00|549
'162548B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2548|=01|B|=00|504
'162548C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2548|=01|C|=00|503
'162549B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2549|=01|B|=00|556
'162549C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2549|=01|C|=00|556
'162549C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2549|=02|C|=00|556
'162550B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2550|=01|B|=00|747
'162550C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2550|=01|C|=00|747
'162550C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2550|=02|C|=00|747
'162551B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2551|=01|B|=00|612
'162552B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2552|=01|B|=00|673
'162552C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2552|=01|C|=00|673
'162553B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2553|=01|B|=00|611
'162553C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2553|=01|C|=00|611
'162554B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2554|=01|B|=00|294
'162555B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2555|=01|B|=00|665
'162555C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2555|=01|C|=00|665
'162556B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2556|=01|B|=00|481
'162556C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2556|=01|C|=00|481
'162557B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2557|=01|B|=00|519
'162557C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2557|=01|C|=00|518
'162557C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2557|=02|C|=00|518
'162558B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2558|=01|B|=00|514
'162558C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2558|=01|C|=00|513
'162559B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2559|=01|B|=00|600
'162559C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2559|=01|C|=00|599
'162559C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2559|=02|C|=00|599
'162560B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2560|=01|B|=00|713
'162560C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2560|=01|C|=00|712
'162561B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2561|=01|B|=00|595
'162561C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2561|=01|C|=00|594
'162562B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2562|=01|B|=00|410
'162563B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2563|=01|B|=00|595
'162563C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2563|=01|C|=00|595
'162564B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2564|=01|B|=00|502
'162564C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2564|=01|C|=00|502
'162564C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2564|=02|C|=00|501
'162565B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2565|=01|B|=00|643
'162565C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2565|=01|C|=00|643
'162565C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2565|=02|C|=00|643
'162566B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2566|=01|B|=00|593
'162566C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2566|=01|C|=00|593
'162567B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2567|=01|B|=00|399
'162567C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2567|=01|C|=00|399
'162568B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2568|=01|B|=00|746
'162568C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2568|=01|C|=00|745
'162569B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=012|CIUDAD HIDALGO|=111|ZINAPÉCUARO|=2569|=01|B|=00|523
'162678B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2678|=01|B|=00|610
'162678C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2678|=01|C|=00|610
'162678C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2678|=02|C|=00|610
'162679B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2679|=01|B|=00|721
'162679C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2679|=01|C|=00|721
'162680B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2680|=01|B|=00|566
'162680C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2680|=01|C|=00|565
'162681B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2681|=01|B|=00|669
'162681C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2681|=01|C|=00|669
'162682B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2682|=01|B|=00|414
'162682C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2682|=01|C|=00|414
'162683B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2683|=01|B|=00|531
'162683C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2683|=01|C|=00|531
'162683C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2683|=02|C|=00|531
'162684B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2684|=01|B|=00|660
'162684C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2684|=01|C|=00|660
'162685B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2685|=01|B|=00|609
'162685C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2685|=01|C|=00|609
'162686B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2686|=01|B|=00|714
'162686C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2686|=01|C|=00|713
'162687B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2687|=01|B|=00|503
'162687C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2687|=01|C|=00|503
'162687C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2687|=02|C|=00|502
'162688B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2688|=01|B|=00|592
'162688C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2688|=01|C|=00|592
'162689B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2689|=01|B|=00|638
'162689C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2689|=01|C|=00|637
'162689C0200'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2689|=02|C|=00|637
'162690B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2690|=01|B|=00|529
'162690C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2690|=01|C|=00|528
'162691B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2691|=01|B|=00|515
'162691C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2691|=01|C|=00|515
'162691E0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2691|=01|E|=00|347
'162693B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2693|=01|B|=00|414
'162693C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2693|=01|C|=00|413
'162694B0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2694|=01|B|=00|540
'162694C0100'|=16|MICHOACÁN|=006|CIUDAD HIDALGO|=008|TARÍMBARO|=089|TARÍMBARO|=2694|=01|C|=00|540
